API WELL  NUMBER,Production Year,"QUARTER 1,2,3,4",OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE,DAYS
34013210990000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY- ROSE CLR BL     8H,8H,0,"471,829","3,114",92
34013210870000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     4H,4H,0,"126,750","1,089",92
34013212460000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     4H,4H,0,"126,648","1,470",74
34013210300000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     1H,1H,0,"154,157","1,658",92
34013211370000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     10H,10H,0,"420,907","2,848",78
34013213760000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BANNOCK UNN BL     4H,4H,0,"571,264","1,080",68
34013213300000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER E CLR BL     5H,5H,0,"415,612","3,096",92
34013213280000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER W CLR BL     1H,1H,0,"189,295","1,092",88
34013213010000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED E RCH BL     7H,7H,0,"1,418,340","4,822",47
34013212990000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED W RCH BL     3H,3H,0,"1,195,503","3,438",43
34013212760000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY W WHL BL     2H,2H,0,"23,124",176,47
34013210590000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     6H,6H,0,"221,920","1,458",92
34013209390000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT N WHL BL     1H,1H,0,"166,827",364,92
34013207050000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALABROSS KKW BL     6H,6H,0,0,0,0
34013213990000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NW CLR BL     1H,1H,0,"2,047,252","10,508",84
34013206200000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD GAS UNIT A     1H-17,1H-17,0,0,0,0
34013206600100,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CAPSTONE HOLDINGS     2H-9,2H-9,0,"46,052",204,92
34013206790000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,LUDE # 1H-34,1H-34,0,"114,520","1,468",92
34013207250000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     9H,9H,0,0,0,0
34013208530000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     5H,5H,3,"133,425",601,92
34013208590000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,SMITH,EUREKA SMT BL     6H-A,6H-A,0,"5,682",85,14
34013208600000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,SMITH,EUREKA SMT BL     2H-A,2H-A,0,"223,621","2,126",90
34013208730000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE C N YRK BL     7H,7H,0,"171,822",93,88
34013208770000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE B N YRK BL     5H-A,5H-A,0,"185,023","4,113",88
34013208950000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,POL PES BL     5H,5H,0,"169,128","1,451",81
34013212750000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY E WHL BL     6H,6H,0,"286,779","1,837",75
34013209290000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     6H,6H,0,"174,688",836,58
34013206730000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CAPSTONE HOLDINGS     3H-9,3H-9,0,"76,682",337,92
34013209610000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     5H,5H,0,"90,927","1,140",72
34013208630000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     7H,7H,0,"84,228",418,85
34013208640000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     5H,5H,0,"65,595",273,80
34013209010000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B W RCH BL     3H-A,3H-A,0,"55,744",228,74
34013213720000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE W WHL BL     2H,2H,0,0,0,0
34013209370000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,EMERSYN W RCH BL     1H,1H,0,"150,718",846,89
34013211340000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     2H-A,2H-A,0,"270,871","2,043",92
34013211700000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     3H,3H,0,"23,616",478,20
34013213380000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     8H,8H,0,0,0,0
34013213110000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     3H,3H,0,"202,555",504,76
34013213100000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     1H,1H,0,"167,518",384,75
34013211390100,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     8H,8H,0,"131,847",907,50
34013213020000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED E RCH BL     9H,9H,0,"1,389,728","3,714",47
34013209280000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     4H,4H,0,"143,757",686,58
34013213840000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT SE KKW BL     8H,8H,"3,032","872,204","7,423",77
34013214340000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON E RCH BL     6H,6H,0,"2,993,504","12,150",92
34013214650000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SE WHL BL     10H,10H,0,"373,812","1,452",27
34013214660000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SE WHL BL     8H,8H,0,"423,517","2,915",27
34013213850000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT W KKW BL     2H,2H,"7,211","697,199","4,564",77
34013214010000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NE CLR BL     5H,5H,0,"1,950,767","6,908",90
34013214020000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NE CLR BL     7H,7H,0,"1,963,210","6,420",90
34013214150000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED NW RCH BL     1H,1H,0,"864,485","5,333",43
34013214350000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     4H,4H,0,"2,751,050","12,055",92
34013214360000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     2H,2H,0,"2,662,982","4,199",92
34013214410000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NE WHL BL     5H,5H,0,"2,126,896","9,336",91
34013207350000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,RICHLAND  B     2H-34,2H-34,0,"79,800","1,066",92
34013213810000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT SW KKW BL     4H,4H,"4,027","696,136","5,653",77
34013214460000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     6H,6H,0,"1,158,367","7,154",92
34013214000000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SMITH NE CLR BL     3H,3H,0,"1,789,121","7,497",90
34013213830000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT S KKW BL     6H,6H,"3,576","804,219","6,799",77
34013214450000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     4H,4H,0,"1,415,066","8,835",92
34013214430000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NW WHL BL     1H,1H,0,"2,272,154","9,884",92
34013214420000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG NW WHL BL     3H,3H,0,"2,293,070","9,969",92
34013214400000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,CONNIE JO E CLR BL     3H,3H,0,"535,420","2,693",19
34013214620000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,CONNIE JO W CLR BL     1H,1H,0,"532,050","3,203",19
34013214250000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,MATUSEK E WHL BL     6H,6H,0,"2,354,461","16,129",89
34013214110000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,CROWIE E RCH BL     3H,3H,0,"839,473","7,410",69
34013213820000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT E KKW BL     10H,10H,"7,054","1,074,675","5,685",77
34013214670000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL N WHL BL     1H,1H,0,"629,456","3,662",27
34013214640000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SW WHL BL     2H,2H,0,"169,292","1,391",17
34013214390000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,CONNIE JO N CLR BL     5H,5H,0,"318,036","2,096",19
34013214260000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,MATUSEK S WHL BL     4H,4H,0,"2,518,502","8,204",85
34013214140000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     2H,2H,0,"527,231","1,936",91
34013214120000,2020,3,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,CROWIE RCH BL     1H,1H,0,"536,191","4,214",91
34059242730100,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR     1-H,1-H,"8,652","56,426","1,824",92
34059242210000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     3H,3H,790,"26,324",362,92
34059243140000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY E WLS GR     5H,5H,"6,730","33,617",278,91
34059245520000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS NW LND GR     3H,3H,"84,682","300,279","9,017",87
34059244660000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER E LND GR     9H,9H,"5,114","112,132","2,610",91
34059243920000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     6H,6H,"20,434","80,573","14,052",77
34059243970000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     3H,3H,"18,653","111,537","3,258",92
34059243980000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     4H,4H,"17,927","86,951","2,841",92
34059243990000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     11H,11H,"14,847","106,209","3,694",92
34059244060000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LAND GR     6H,6H,"3,205","26,540","2,097",91
34059244190000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     4H,4H,"16,325","130,954","3,677",91
34059244290000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     4H,4H,"2,639","58,607",562,92
34059245630000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     5H,5H,"56,217","323,554","12,825",90
34059244410000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     5H,5H,"11,252","70,227","1,410",91
34059243680000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER     1H,1H,"3,883","29,745",579,91
34059244830000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BETTS LND GR     4H,4H,"4,806","114,933","2,024",92
34059245000000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     2H,2H,"10,329","84,444","1,796",92
34059245020000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     6H,6H,"7,967","116,660","1,468",92
34059245050000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     12H,12H,"8,991","107,268","2,425",92
34059245070000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NW LND GR     1H,1H,"4,597","27,397","5,438",34
34059245080000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GIL NE LND GR     3H,3H,"9,619","68,198","4,862",78
34059245430000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MILLWOOD,WATSON W MLW GR     3H,3H,"13,576","134,701","3,069",91
34059244320000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA E LND GR     8H,8H,"1,725","58,213",559,92
34059244430000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     2H,2H,"12,107","71,760","1,440",91
34059243340000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY WLS GR     1H,1H,"4,909","25,661",422,84
34059243770000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LND GR     2H,2H,"3,357","21,262",918,91
34059244000000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR E RCH GR     2H,2H,"16,126","84,094","3,107",92
34059244010000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     8H,8H,"18,790","126,683","3,634",92
34059244130000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,J BAR J OXF GR     4H,4H,154,"20,034",133,23
34059244210000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     2H,2H,"18,757","144,219","3,481",92
34059244280000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     2H,2H,"4,106","62,598",598,92
34059243780000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE E LND GR     6H,6H,"3,261","28,869",663,91
34059244420000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     4H,4H,"9,621","62,097","1,247",91
34059243700000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     3H,3H,"5,234","33,284",815,91
34059244440000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     3H,3H,"9,940","55,977","1,125",91
34059244470000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     2H,2H,65,"23,376",12,24
34059244680000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHIPMAN WLS GR     4H,4H,"9,602","62,904","1,458",92
34059244690000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHIPMAN WLS GR     6H,6H,"6,071","32,461",911,92
34059244820000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BETTS LND GR     2H,2H,"3,638","60,824","1,069",92
34059244900000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER W LND GR     5H,5H,"4,764","76,174","1,778",91
34059244930000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER W LND GR     3H,3H,"7,773","120,621","2,808",91
34059243410000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     5H,5H,"4,909","30,608",746,91
34059244400000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     6H,6H,"10,987","59,419","1,193",91
34059245420000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MILLWOOD,WATSON W MLW GR     1H,1H,"20,088","160,992","3,972",91
34059245720000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HENRY LND GR     2H,2H,"28,345","109,501","7,461",51
34059245010000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER W LND GR     4H,4H,"6,953","98,680","1,794",92
34059245040000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     8H,8H,"6,435","95,050","1,606",92
34059245110000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     9H,9H,"18,717","134,794","2,570",86
34059245230000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SE MDS GR     6H,6H,"21,202","144,712","3,556",91
34059245240000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM SW MDS GR     4H,4H,"32,533","175,378","4,301",91
34059245280000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     1H,1H,"18,427","167,215","4,822",91
34059245610000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     2H,2H,"38,146","336,712","5,084",87
34059245390000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GINGERICH S LND GR     6H,6H,"51,552","336,362","9,173",87
34059245580000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MONROE,WALDO E MNR GR     6H,6H,"15,534","130,543","5,261",92
34059245460000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     3H,3H,"15,883","96,186","2,219",91
34059245480000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS S LND GR     2H,2H,"64,836","404,767","13,410",87
34059245590000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     6H,6H,"20,145","222,340","9,584",87
34059245600000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     4H,4H,"19,304","210,865","2,789",87
34059245640000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     3H,3H,"69,617","394,807","12,498",90
34059245650000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     1H,1H,"75,699","416,788","13,666",90
34059245740000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HENRY LND GR     6H,6H,"35,310","129,418","4,308",51
34059242340000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     5H,5H,671,"19,941",274,92
34059245300000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,MILLER FARMS E WSG GR     8H,8H,"20,185","97,212","2,173",92
34059244530000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,EGGLESTON WLS GR     4H,4H,"15,848","67,011",496,92
34059243130100,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,BROWN     1-H,1-H,"2,239","31,524",267,91
34059243440000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     4H,4H,"4,655","47,945","8,050",82
34059243450000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     6H (4),6H (4),60,"31,750",45,24
34059243690000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,MADISON,RED HILL FARM MDS GR     1H,1H,"6,437","41,161","1,008",91
34059243790000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE LND GR     4H,4H,"2,091","28,771",663,91
34059243860000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER     2H,2H,"3,553","25,476","1,486",91
34059244020000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     14H,14H,"18,476","117,062","3,704",92
34059242350000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     1H,1H,405,"18,743",259,92
34059244460000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,J BAR J OXF GR     6H,6H,78,"23,313",212,23
34059243350000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY WLS GR     3H,3H,"4,804","34,076",281,91
34059244540000,2020,3,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,EGGLESTON WLS GR     2H,2H,"13,265","67,155",483,91
